restaurant,一番亭伊豆長岡店,35.027427,138.929557
restaurant,一番亭三島塚原店,35.136207,138.952059
restaurant,一番亭三島駅前店,35.125505,138.910916
restaurant,かつ銀三島北上店,35.14725,138.909188
restaurant,かつ銀沼津東椎路店,35.115985,138.837377
restaurant,かつ銀富士宮阿幸地店,35.226754,138.625881
restaurant,かつ銀富士青島店,35.157321,138.674248
restaurant,かつ銀静岡SBS通り店,34.951973,138.391737
restaurant,かつ銀大井川グランリバー店,34.810166,138.272569
restaurant,ぼて福三島店,35.114903,138.919393
restaurant,萬惣屋,34.97517,138.379685
restaurant,藤枝市場,34.851391,138.251721
restaurant,GATA吉,34.851394,138.252065
restaurant,新屋食堂アヤナイ,34.868987,138.323089
restaurant,どんた久,34.862779,138.313396
restaurant,RAI4（ライヨン）,35.117772,138.911897
restaurant,てんくう浜松有楽街店,34.707324,137.729704
restaurant,てんくう浜松第一通り店,34.707174,137.731628
restaurant,てんくう浜松モール街店,34.705018,137.731537
restaurant,てんくう静岡両替町店,34.973412,138.382474
restaurant,てんくう静岡紺屋町店,34.972457,138.384307
restaurant,てんくう藤枝駅南店,34.848711,138.253659
restaurant,てんくう富士駅前店,35.152397,138.649475
restaurant,てんくう清水駅前店,35.022824,138.487945
restaurant,ふじの,34.83195,138.17508
restaurant,美濃屋,34.831842,138.17515
restaurant,寿し広,34.832292,138.175272
restaurant,とんぼ,34.832125,138.174761
restaurant,麺屋よかたい,34.832667,138.174064
restaurant,洋食屋 ボン・マルシェ,34.832125,138.174761
restaurant,食堂園,34.832114,138.17483
restaurant,ろばた樹苑,35.222426,138.616068
restaurant,魚匠樹苑,35.222532,138.615346
restaurant,ポークマン樹々苑,35.222268,138.616027
restaurant,フジヤマ55浜松中央店,34.705099,137.730301
restaurant,フジヤマ55和合店,34.739381,137.706906
restaurant,なつかし処ありがとう酒場,34.739237,137.707404
restaurant,てんくう豊橋駅前店,34.7647415,137.3843864
restaurant,オークラプレミアムビアガーデン,34.705516,137.737142
restaurant,赤から三島店,35.12578,138.913091
restaurant,赤から御殿場店,35.309309,138.925488
